date,country,trade_payment_pillar_score
2024-06-01,Czech Republic,-0.43447047757165624
2024-07-01,Czech Republic,-0.43447047757165624
2024-08-01,Czech Republic,-0.43447047757165624
2024-09-01,Czech Republic,-0.43447047757165624
2024-10-01,Czech Republic,-0.43447047757165624
2024-11-01,Czech Republic,-0.43447047757165624
2024-12-01,Czech Republic,-0.43447047757165624
2025-01-01,Czech Republic,-0.7635332807416777
2025-02-01,Czech Republic,-0.7635332807416777
2025-03-01,Czech Republic,-0.7635332807416777
2025-04-01,Czech Republic,-0.7686420896886594
2023-01-01,C̫te d'Ivoire,0.17244905223100138
2023-02-01,C̫te d'Ivoire,0.17244905223100138
2023-03-01,C̫te d'Ivoire,0.17244905223100138
2023-04-01,C̫te d'Ivoire,0.1796496239329599
2023-05-01,C̫te d'Ivoire,0.1796496239329599
2023-06-01,C̫te d'Ivoire,0.1796496239329599
2023-07-01,C̫te d'Ivoire,0.1869076214999537
2023-08-01,C̫te d'Ivoire,0.1869076214999537
2023-09-01,C̫te d'Ivoire,0.1869076214999537
2023-10-01,C̫te d'Ivoire,0.19497535286059314
2023-11-01,C̫te d'Ivoire,0.19497535286059314
2023-12-01,C̫te d'Ivoire,0.19497535286059314
2024-01-01,C̫te d'Ivoire,0.2074446240061981
2024-02-01,C̫te d'Ivoire,0.2074446240061981
2024-03-01,C̫te d'Ivoire,0.2074446240061981
2024-04-01,C̫te d'Ivoire,0.2074446240061981
2024-05-01,C̫te d'Ivoire,0.2074446240061981
2024-06-01,C̫te d'Ivoire,0.2074446240061981
2024-07-01,C̫te d'Ivoire,0.2074446240061981
2024-08-01,C̫te d'Ivoire,0.2074446240061981
2024-09-01,C̫te d'Ivoire,0.2074446240061981
2024-10-01,C̫te d'Ivoire,0.2074446240061981
2024-11-01,C̫te d'Ivoire,0.2074446240061981
2024-12-01,C̫te d'Ivoire,0.2074446240061981
2025-01-01,C̫te d'Ivoire,0.31753737820345007
2025-02-01,C̫te d'Ivoire,0.31753737820345007
2025-03-01,C̫te d'Ivoire,0.31753737820345007
2025-04-01,C̫te d'Ivoire,0.3173940220940789
2023-01-01,Denmark,-1.5490894396691217
2023-02-01,Denmark,-1.5490894396691217
2023-03-01,Denmark,-1.5490894396691217
2023-04-01,Denmark,-1.5420144976422172
2023-05-01,Denmark,-1.5420144976422172
2023-06-01,Denmark,-1.5420144976422172
2023-07-01,Denmark,-1.545588677764895
2023-08-01,Denmark,-1.545588677764895
2023-09-01,Denmark,-1.545588677764895
2023-10-01,Denmark,-1.5247788594695517
2023-11-01,Denmark,-1.5247788594695517
2023-12-01,Denmark,-1.5247788594695517
2024-01-01,Denmark,-1.515508560124088
2024-02-01,Denmark,-1.515508560124088
2024-03-01,Denmark,-1.515508560124088
2024-04-01,Denmark,-1.515508560124088
2024-05-01,Denmark,-1.515508560124088
2024-06-01,Denmark,-1.515508560124088
2024-07-01,Denmark,-1.515508560124088
2024-08-01,Denmark,-1.515508560124088
2024-09-01,Denmark,-1.515508560124088
2024-10-01,Denmark,-1.515508560124088
2024-11-01,Denmark,-1.515508560124088
2024-12-01,Denmark,-1.515508560124088
2025-01-01,Denmark,-1.408972409878825
2025-02-01,Denmark,-1.408972409878825
2025-03-01,Denmark,-1.408972409878825
2025-04-01,Denmark,-1.4190985690333693
2023-01-01,Djibouti,0.6135459044870203
2023-02-01,Djibouti,0.6135459044870203
2023-03-01,Djibouti,0.6135459044870203
2023-04-01,Djibouti,0.6207317082511559
2023-05-01,Djibouti,0.6207317082511559
2023-06-01,Djibouti,0.6207317082511559
2023-07-01,Djibouti,0.1869076214999537
2023-08-01,Djibouti,0.1869076214999537
2023-09-01,Djibouti,0.1869076214999537
2023-10-01,Djibouti,0.19497535286059314
2023-11-01,Djibouti,0.19497535286059314
2023-12-01,Djibouti,0.19497535286059314
2024-01-01,Djibouti,0.2074446240061981
2024-02-01,Djibouti,0.2074446240061981
2024-03-01,Djibouti,0.2074446240061981
2024-04-01,Djibouti,0.2074446240061981
2024-05-01,Djibouti,0.2074446240061981
2024-06-01,Djibouti,0.2074446240061981
2024-07-01,Djibouti,0.2074446240061981
2024-08-01,Djibouti,0.2074446240061981
2024-09-01,Djibouti,0.2074446240061981
2024-10-01,Djibouti,0.2074446240061981
2024-11-01,Djibouti,0.2074446240061981
2024-12-01,Djibouti,0.2074446240061981
2025-01-01,Djibouti,0.31753737820345007
2025-02-01,Djibouti,0.31753737820345007
2025-03-01,Djibouti,0.31753737820345007
2025-04-01,Djibouti,0.3173940220940789
2023-01-01,Dominica,0.6135459044870203
2023-02-01,Dominica,0.6135459044870203
2023-03-01,Dominica,0.6135459044870203
2023-04-01,Dominica,0.6207317082511559
2023-05-01,Dominica,0.6207317082511559
2023-06-01,Dominica,0.6207317082511559
2023-07-01,Dominica,0.6294637145762859
2023-08-01,Dominica,0.6294637145762859
2023-09-01,Dominica,0.6294637145762859
2023-10-01,Dominica,0.6331399757610484
2023-11-01,Dominica,0.6331399757610484
2023-12-01,Dominica,0.6331399757610484
2024-01-01,Dominica,0.646567604980775
2024-02-01,Dominica,0.646567604980775
2024-03-01,Dominica,0.646567604980775
2024-04-01,Dominica,0.646567604980775
2024-05-01,Dominica,0.646567604980775
2024-06-01,Dominica,0.646567604980775
2024-07-01,Dominica,0.646567604980775
2024-08-01,Dominica,0.646567604980775
2024-09-01,Dominica,0.646567604980775
2024-10-01,Dominica,0.646567604980775
2024-11-01,Dominica,0.646567604980775
2024-12-01,Dominica,0.646567604980775
2025-01-01,Dominica,0.7531689080114307
2025-02-01,Dominica,0.7531689080114307
2025-03-01,Dominica,0.7531689080114307
2025-04-01,Dominica,0.7529736545321073
2023-01-01,Dominican Republic,-0.25436482765036666
2023-02-01,Dominican Republic,-0.25436482765036666
2023-03-01,Dominican Republic,-0.25436482765036666
2023-04-01,Dominican Republic,-0.24721105515270045
2023-05-01,Dominican Republic,-0.24721105515270045
2023-06-01,Dominican Republic,-0.24721105515270045
2023-07-01,Dominican Republic,-0.24307244722955185
2023-08-01,Dominican Republic,-0.24307244722955185
2023-09-01,Dominican Republic,-0.24307244722955185
2023-10-01,Dominican Republic,-0.23222117694930336
2023-11-01,Dominican Republic,-0.23222117694930336
2023-12-01,Dominican Republic,-0.23222117694930336
2024-01-01,Dominican Republic,-0.22049877704570484
2024-02-01,Dominican Republic,-0.22049877704570484
2024-03-01,Dominican Republic,-0.22049877704570484
2024-04-01,Dominican Republic,-0.22049877704570484
2024-05-01,Dominican Republic,-0.22049877704570484
2024-06-01,Dominican Republic,-0.22049877704570484
2024-07-01,Dominican Republic,-0.22049877704570484
2024-08-01,Dominican Republic,-0.22049877704570484
2024-09-01,Dominican Republic,-0.22049877704570484
2024-10-01,Dominican Republic,-0.22049877704570484
2024-11-01,Dominican Republic,-0.22049877704570484
2024-12-01,Dominican Republic,-0.22049877704570484
2025-01-01,Dominican Republic,-0.5483869043626287
2025-02-01,Dominican Republic,-0.5483869043626287
2025-03-01,Dominican Republic,-0.5483869043626287
2025-04-01,Dominican Republic,-0.5518232632404229
2023-01-01,Ecuador,1.054642756743039
2023-02-01,Ecuador,1.054642756743039
2023-03-01,Ecuador,1.054642756743039
2023-04-01,Ecuador,1.0618137925693518
2023-05-01,Ecuador,1.0618137925693518
2023-06-01,Ecuador,1.0618137925693518
2023-07-01,Ecuador,1.072019807652618
2023-08-01,Ecuador,1.072019807652618
2023-09-01,Ecuador,1.072019807652618
2023-10-01,Ecuador,1.0713045986615035
2023-11-01,Ecuador,1.0713045986615035
2023-12-01,Ecuador,1.0713045986615035
2024-01-01,Ecuador,1.0856905859553518
2024-02-01,Ecuador,1.0856905859553518
2024-03-01,Ecuador,1.0856905859553518
2024-04-01,Ecuador,1.0856905859553518
2024-05-01,Ecuador,1.0856905859553518
2024-06-01,Ecuador,1.0856905859553518
2024-07-01,Ecuador,1.0856905859553518
2024-08-01,Ecuador,1.0856905859553518
2024-09-01,Ecuador,1.0856905859553518
2024-10-01,Ecuador,1.0856905859553518
2024-11-01,Ecuador,1.0856905859553518
2024-12-01,Ecuador,1.0856905859553518
2025-01-01,Ecuador,1.1888004378194112
2025-02-01,Ecuador,1.1888004378194112
2025-03-01,Ecuador,1.1888004378194112
2025-04-01,Ecuador,1.1885532869701358
2023-01-01,Egypt,1.1257784033899338
2023-02-01,Egypt,1.1257784033899338
2023-03-01,Egypt,1.1257784033899338
2023-04-01,Egypt,1.1329572390836287
2023-05-01,Egypt,1.1329572390836287
2023-06-01,Egypt,1.1329572390836287
2023-07-01,Egypt,1.1436831524408688
2023-08-01,Egypt,1.1436831524408688
2023-09-01,Egypt,1.1436831524408688
2023-10-01,Egypt,1.1425040202964862
2023-11-01,Egypt,1.1425040202964862
2023-12-01,Egypt,1.1425040202964862
2024-01-01,Egypt,0.7178915051560922
2024-02-01,Egypt,0.7178915051560922
2024-03-01,Egypt,0.7178915051560922
2024-04-01,Egypt,0.7178915051560922
2024-05-01,Egypt,0.7178915051560922
2024-06-01,Egypt,0.7178915051560922
2024-07-01,Egypt,0.7178915051560922
2024-08-01,Egypt,0.7178915051560922
2024-09-01,Egypt,0.7178915051560922
2024-10-01,Egypt,0.7178915051560922
2024-11-01,Egypt,0.7178915051560922
2024-12-01,Egypt,0.7178915051560922
2025-01-01,Egypt,0.8248843668044469
2025-02-01,Egypt,0.8248843668044469
2025-03-01,Egypt,0.8248843668044469
2025-04-01,Egypt,0.8252465966815196
2023-01-01,El Salvador,0.6135459044870203
2023-02-01,El Salvador,0.6135459044870203
2023-03-01,El Salvador,0.6135459044870203
2023-04-01,El Salvador,0.6207317082511559
2023-05-01,El Salvador,0.6207317082511559
2023-06-01,El Salvador,0.6207317082511559
2023-07-01,El Salvador,0.6294637145762859
2023-08-01,El Salvador,0.6294637145762859
2023-09-01,El Salvador,0.6294637145762859
2023-10-01,El Salvador,0.6331399757610484
2023-11-01,El Salvador,0.6331399757610484
2023-12-01,El Salvador,0.6331399757610484
2024-01-01,El Salvador,0.646567604980775
2024-02-01,El Salvador,0.646567604980775
2024-03-01,El Salvador,0.646567604980775
2024-04-01,El Salvador,0.646567604980775
2024-05-01,El Salvador,0.646567604980775
2024-06-01,El Salvador,0.646567604980775
2024-07-01,El Salvador,0.646567604980775
2024-08-01,El Salvador,0.646567604980775
2024-09-01,El Salvador,0.646567604980775
2024-10-01,El Salvador,0.646567604980775
2024-11-01,El Salvador,0.646567604980775
2024-12-01,El Salvador,0.646567604980775
2025-01-01,El Salvador,0.7531689080114307
2025-02-01,El Salvador,0.7531689080114307
2025-03-01,El Salvador,0.7531689080114307
2025-04-01,El Salvador,0.7529736545321073
2023-01-01,Equatorial Guinea,1.1257784033899338
2023-02-01,Equatorial Guinea,1.1257784033899338
2023-03-01,Equatorial Guinea,1.1257784033899338
2023-04-01,Equatorial Guinea,1.1329572390836287
2023-05-01,Equatorial Guinea,1.1329572390836287
2023-06-01,Equatorial Guinea,1.1329572390836287
2023-07-01,Equatorial Guinea,1.1436831524408688
2023-08-01,Equatorial Guinea,1.1436831524408688
2023-09-01,Equatorial Guinea,1.1436831524408688
2023-10-01,Equatorial Guinea,1.1425040202964862
2023-11-01,Equatorial Guinea,1.1425040202964862
2023-12-01,Equatorial Guinea,1.1425040202964862
2024-01-01,Equatorial Guinea,1.157014486130669
2024-02-01,Equatorial Guinea,1.157014486130669
2024-03-01,Equatorial Guinea,1.157014486130669
2024-04-01,Equatorial Guinea,1.157014486130669
2024-05-01,Equatorial Guinea,1.157014486130669
2024-06-01,Equatorial Guinea,1.157014486130669
2024-07-01,Equatorial Guinea,1.157014486130669
2024-08-01,Equatorial Guinea,1.157014486130669
2024-09-01,Equatorial Guinea,1.157014486130669
2024-10-01,Equatorial Guinea,1.157014486130669
2024-11-01,Equatorial Guinea,1.157014486130669
2024-12-01,Equatorial Guinea,1.157014486130669
2025-01-01,Equatorial Guinea,1.2605158966124275
2025-02-01,Equatorial Guinea,1.2605158966124275
2025-03-01,Equatorial Guinea,1.2605158966124275
2025-04-01,Equatorial Guinea,1.260826229119548
2023-01-01,Eritrea,1.1257784033899338
2023-02-01,Eritrea,1.1257784033899338
2023-03-01,Eritrea,1.1257784033899338
2023-04-01,Eritrea,1.1329572390836287
2023-05-01,Eritrea,1.1329572390836287
2023-06-01,Eritrea,1.1329572390836287
2023-07-01,Eritrea,1.1436831524408688
2023-08-01,Eritrea,1.1436831524408688
2023-09-01,Eritrea,1.1436831524408688
2023-10-01,Eritrea,1.1425040202964862
2023-11-01,Eritrea,1.1425040202964862
2023-12-01,Eritrea,1.1425040202964862
2024-01-01,Eritrea,1.157014486130669
2024-02-01,Eritrea,1.157014486130669
2024-03-01,Eritrea,1.157014486130669
2024-04-01,Eritrea,1.157014486130669
2024-05-01,Eritrea,1.157014486130669
2024-06-01,Eritrea,1.157014486130669
2024-07-01,Eritrea,1.157014486130669
2024-08-01,Eritrea,1.157014486130669
2024-09-01,Eritrea,1.157014486130669
2024-10-01,Eritrea,1.157014486130669
2024-11-01,Eritrea,1.157014486130669
2024-12-01,Eritrea,1.157014486130669
2025-01-01,Eritrea,1.2605158966124275
2025-02-01,Eritrea,1.2605158966124275
2025-03-01,Eritrea,1.2605158966124275
2025-04-01,Eritrea,1.260826229119548
2023-01-01,Estonia,-1.1079925874131027
2023-02-01,Estonia,-1.1079925874131027
2023-03-01,Estonia,-1.1079925874131027
2023-04-01,Estonia,-1.1009324133240213
2023-05-01,Estonia,-1.1009324133240213
2023-06-01,Estonia,-1.1009324133240213
2023-07-01,Estonia,-1.103032584688563
2023-08-01,Estonia,-1.103032584688563
2023-09-01,Estonia,-1.103032584688563
2023-10-01,Estonia,-1.0866142365690965
2023-11-01,Estonia,-1.0866142365690965
2023-12-01,Estonia,-1.0866142365690965
2024-01-01,Estonia,-1.0763855791495107
2024-02-01,Estonia,-1.0763855791495107
2024-03-01,Estonia,-1.0763855791495107
2024-04-01,Estonia,-1.0763855791495107
2024-05-01,Estonia,-1.0763855791495107
2024-06-01,Estonia,-1.0763855791495107
2024-07-01,Estonia,-1.0763855791495107
2024-08-01,Estonia,-1.0763855791495107
2024-09-01,Estonia,-1.0763855791495107
2024-10-01,Estonia,-1.0763855791495107
2024-11-01,Estonia,-1.0763855791495107
2024-12-01,Estonia,-1.0763855791495107
2025-01-01,Estonia,-1.193826033499776
2025-02-01,Estonia,-1.193826033499776
2025-03-01,Estonia,-1.193826033499776
2025-04-01,Estonia,-1.2022797425851326
2023-01-01,Eswatini,1.054642756743039
2023-02-01,Eswatini,1.054642756743039
2023-03-01,Eswatini,1.054642756743039
2023-04-01,Eswatini,1.0618137925693518
2023-05-01,Eswatini,1.0618137925693518
2023-06-01,Eswatini,1.0618137925693518
2023-07-01,Eswatini,1.072019807652618
2023-08-01,Eswatini,1.072019807652618
2023-09-01,Eswatini,1.072019807652618
2023-10-01,Eswatini,1.0713045986615035
2023-11-01,Eswatini,1.0713045986615035
2023-12-01,Eswatini,1.0713045986615035
2024-01-01,Eswatini,1.0856905859553518
2024-02-01,Eswatini,1.0856905859553518
2024-03-01,Eswatini,1.0856905859553518
2024-04-01,Eswatini,1.0856905859553518
2024-05-01,Eswatini,1.0856905859553518
2024-06-01,Eswatini,1.0856905859553518
2024-07-01,Eswatini,1.0856905859553518
2024-08-01,Eswatini,1.0856905859553518
2024-09-01,Eswatini,1.0856905859553518
2024-10-01,Eswatini,1.0856905859553518
2024-11-01,Eswatini,1.0856905859553518
2024-12-01,Eswatini,1.0856905859553518
2025-01-01,Eswatini,0.7531689080114307
2025-02-01,Eswatini,0.7531689080114307
2025-03-01,Eswatini,0.7531689080114307
2025-04-01,Eswatini,0.7529736545321073
2023-01-01,Ethiopia,1.1257784033899338
2023-02-01,Ethiopia,1.1257784033899338
2023-03-01,Ethiopia,1.1257784033899338
2023-04-01,Ethiopia,1.1329572390836287
2023-05-01,Ethiopia,1.1329572390836287
2023-06-01,Ethiopia,1.1329572390836287
2023-07-01,Ethiopia,1.1436831524408688
2023-08-01,Ethiopia,1.1436831524408688
2023-09-01,Ethiopia,1.1436831524408688
2023-10-01,Ethiopia,1.1425040202964862
2023-11-01,Ethiopia,1.1425040202964862
2023-12-01,Ethiopia,1.1425040202964862
2024-01-01,Ethiopia,1.157014486130669
2024-02-01,Ethiopia,1.157014486130669
2024-03-01,Ethiopia,1.157014486130669
2024-04-01,Ethiopia,1.157014486130669
2024-05-01,Ethiopia,1.157014486130669
2024-06-01,Ethiopia,1.157014486130669
2024-07-01,Ethiopia,1.157014486130669
2024-08-01,Ethiopia,1.157014486130669
2024-09-01,Ethiopia,1.157014486130669
2024-10-01,Ethiopia,1.157014486130669
2024-11-01,Ethiopia,1.157014486130669
2024-12-01,Ethiopia,1.157014486130669
2025-01-01,Ethiopia,1.2605158966124275
2025-02-01,Ethiopia,1.2605158966124275
2025-03-01,Ethiopia,1.2605158966124275
2025-04-01,Ethiopia,1.260826229119548
2023-01-01,Faroe Islands,-1.3356824997284376
2023-02-01,Faroe Islands,-1.3356824997284376
2023-03-01,Faroe Islands,-1.3356824997284376
2023-04-01,Faroe Islands,-1.328584158099387
2023-05-01,Faroe Islands,-1.328584158099387
2023-06-01,Faroe Islands,-1.328584158099387
2023-07-01,Faroe Islands,-1.3305986434001424
2023-08-01,Faroe Islands,-1.3305986434001424
2023-09-01,Faroe Islands,-1.3305986434001424
2023-10-01,Faroe Islands,-1.3111805945646036
2023-11-01,Faroe Islands,-1.3111805945646036
2023-12-01,Faroe Islands,-1.3111805945646036
2024-01-01,Faroe Islands,-1.3015368595981365
2024-02-01,Faroe Islands,-1.3015368595981365
2024-03-01,Faroe Islands,-1.3015368595981365
2024-04-01,Faroe Islands,-1.3015368595981365
2024-05-01,Faroe Islands,-1.3015368595981365
2024-06-01,Faroe Islands,-1.3015368595981365
2024-07-01,Faroe Islands,-1.3015368595981365
2024-08-01,Faroe Islands,-1.3015368595981365
2024-09-01,Faroe Islands,-1.3015368595981365
2024-10-01,Faroe Islands,-1.3015368595981365
2024-11-01,Faroe Islands,-1.3015368595981365
2024-12-01,Faroe Islands,-1.3015368595981365
2025-01-01,Faroe Islands,-1.193826033499776
2025-02-01,Faroe Islands,-1.193826033499776
2025-03-01,Faroe Islands,-1.193826033499776
2025-04-01,Faroe Islands,-1.2022797425851326
2023-01-01,Fiji,0.6846815511339148
2023-02-01,Fiji,0.6846815511339148
2023-03-01,Fiji,0.6846815511339148
2023-04-01,Fiji,0.6918751547654326
2023-05-01,Fiji,0.6918751547654326
2023-06-01,Fiji,0.6918751547654326
2023-07-01,Fiji,0.7011270593645368
2023-08-01,Fiji,0.7011270593645368
2023-09-01,Fiji,0.7011270593645368
2023-10-01,Fiji,0.7043393973960312
2023-11-01,Fiji,0.7043393973960312
2023-12-01,Fiji,0.7043393973960312
2024-01-01,Fiji,0.7178915051560922
2024-02-01,Fiji,0.7178915051560922
2024-03-01,Fiji,0.7178915051560922
2024-04-01,Fiji,0.7178915051560922
2024-05-01,Fiji,0.7178915051560922
2024-06-01,Fiji,0.7178915051560922
2024-07-01,Fiji,0.7178915051560922
2024-08-01,Fiji,0.7178915051560922
2024-09-01,Fiji,0.7178915051560922
2024-10-01,Fiji,0.7178915051560922
2024-11-01,Fiji,0.7178915051560922
2024-12-01,Fiji,0.7178915051560922
2025-01-01,Fiji,0.8248843668044469
2025-02-01,Fiji,0.8248843668044469
2025-03-01,Fiji,0.8248843668044469
2025-04-01,Fiji,0.8252465966815196
2023-01-01,Finland,-1.5490894396691217
2023-02-01,Finland,-1.5490894396691217
2023-03-01,Finland,-1.5490894396691217
2023-04-01,Finland,-1.5420144976422172
2023-05-01,Finland,-1.5420144976422172
2023-06-01,Finland,-1.5420144976422172
2023-07-01,Finland,-1.545588677764895
2023-08-01,Finland,-1.545588677764895
2023-09-01,Finland,-1.545588677764895
2023-10-01,Finland,-1.5247788594695517
2023-11-01,Finland,-1.5247788594695517
2023-12-01,Finland,-1.5247788594695517
2024-01-01,Finland,-1.515508560124088
2024-02-01,Finland,-1.515508560124088
2024-03-01,Finland,-1.515508560124088
2024-04-01,Finland,-1.515508560124088
2024-05-01,Finland,-1.515508560124088
2024-06-01,Finland,-1.515508560124088
2024-07-01,Finland,-1.515508560124088
2024-08-01,Finland,-1.515508560124088
2024-09-01,Finland,-1.515508560124088
2024-10-01,Finland,-1.515508560124088
2024-11-01,Finland,-1.515508560124088
2024-12-01,Finland,-1.515508560124088
2025-01-01,Finland,-1.408972409878825
2025-02-01,Finland,-1.408972409878825
2025-03-01,Finland,-1.408972409878825
2025-04-01,Finland,-1.4190985690333693
2023-01-01,France,-1.5490894396691217
2023-02-01,France,-1.5490894396691217
2023-03-01,France,-1.5490894396691217
2023-04-01,France,-1.5420144976422172
2023-05-01,France,-1.5420144976422172
2023-06-01,France,-1.5420144976422172
2023-07-01,France,-1.545588677764895
2023-08-01,France,-1.545588677764895
2023-09-01,France,-1.545588677764895
2023-10-01,France,-1.5247788594695517
2023-11-01,France,-1.5247788594695517
2023-12-01,France,-1.5247788594695517
2024-01-01,France,-1.515508560124088
2024-02-01,France,-1.515508560124088
2024-03-01,France,-1.515508560124088
2024-04-01,France,-1.515508560124088
2024-05-01,France,-1.515508560124088
2024-06-01,France,-1.515508560124088
2024-07-01,France,-1.515508560124088
2024-08-01,France,-1.515508560124088
2024-09-01,France,-1.515508560124088
2024-10-01,France,-1.515508560124088
2024-11-01,France,-1.515508560124088
2024-12-01,France,-1.515508560124088
2025-01-01,France,-1.408972409878825
2025-02-01,France,-1.408972409878825
2025-03-01,France,-1.408972409878825
2025-04-01,France,-1.2022797425851326
2023-01-01,French Guiana,-1.5490894396691217
2023-02-01,French Guiana,-1.5490894396691217
2023-03-01,French Guiana,-1.5490894396691217
2023-04-01,French Guiana,-1.5420144976422172
2023-05-01,French Guiana,-1.5420144976422172
2023-06-01,French Guiana,-1.5420144976422172
2023-07-01,French Guiana,-1.545588677764895
2023-08-01,French Guiana,-1.545588677764895
2023-09-01,French Guiana,-1.545588677764895
2023-10-01,French Guiana,-1.5247788594695517
2023-11-01,French Guiana,-1.5247788594695517
2023-12-01,French Guiana,-1.5247788594695517
2024-01-01,French Guiana,-1.515508560124088
2024-02-01,French Guiana,-1.515508560124088
2024-03-01,French Guiana,-1.515508560124088
2024-04-01,French Guiana,-1.515508560124088
2024-05-01,French Guiana,-1.515508560124088
2024-06-01,French Guiana,-1.515508560124088
2024-07-01,French Guiana,-1.515508560124088
2024-08-01,French Guiana,-1.515508560124088
2024-09-01,French Guiana,-1.515508560124088
2024-10-01,French Guiana,-1.515508560124088
2024-11-01,French Guiana,-1.515508560124088
2024-12-01,French Guiana,-1.515508560124088
2025-01-01,French Guiana,-1.408972409878825
2025-02-01,French Guiana,-1.408972409878825
2025-03-01,French Guiana,-1.408972409878825
2025-04-01,French Guiana,-1.4190985690333693
2023-01-01,French Polynesia,-0.9088686198470696
2023-02-01,French Polynesia,-0.9088686198470696
2023-03-01,French Polynesia,-0.9088686198470696
2023-04-01,French Polynesia,-0.9017234790137266
2023-05-01,French Polynesia,-0.9017234790137266
2023-06-01,French Polynesia,-0.9017234790137266
2023-07-01,French Polynesia,-0.9006185746706368
2023-08-01,French Polynesia,-0.9006185746706368
2023-09-01,French Polynesia,-0.9006185746706368
2023-10-01,French Polynesia,-0.883984064754707
2023-11-01,French Polynesia,-0.883984064754707
2023-12-01,French Polynesia,-0.883984064754707
2024-01-01,French Polynesia,-0.8735934585462334
2024-02-01,French Polynesia,-0.8735934585462334
2024-03-01,French Polynesia,-0.8735934585462334
2024-04-01,French Polynesia,-0.8735934585462334
2024-05-01,French Polynesia,-0.8735934585462334
2024-06-01,French Polynesia,-0.8735934585462334
2024-07-01,French Polynesia,-0.8735934585462334
2024-08-01,French Polynesia,-0.8735934585462334
2024-09-01,French Polynesia,-0.8735934585462334
2024-10-01,French Polynesia,-0.8735934585462334
2024-11-01,French Polynesia,-0.8735934585462334
2024-12-01,French Polynesia,-0.8735934585462334
2025-01-01,French Polynesia,-0.7635332807416777
2025-02-01,French Polynesia,-0.7635332807416777
2025-03-01,French Polynesia,-0.7635332807416777
2025-04-01,French Polynesia,-0.7686420896886594
2023-01-01,Gabon,0.6846815511339148
2023-02-01,Gabon,0.6846815511339148
2023-03-01,Gabon,0.6846815511339148
2023-04-01,Gabon,0.6918751547654326
2023-05-01,Gabon,0.6918751547654326
2023-06-01,Gabon,0.6918751547654326
2023-07-01,Gabon,0.7011270593645368
2023-08-01,Gabon,0.7011270593645368
2023-09-01,Gabon,0.7011270593645368
2023-10-01,Gabon,0.7043393973960312
2023-11-01,Gabon,0.7043393973960312
2023-12-01,Gabon,0.7043393973960312
2024-01-01,Gabon,0.7178915051560922
2024-02-01,Gabon,0.7178915051560922
2024-03-01,Gabon,0.7178915051560922
2024-04-01,Gabon,0.7178915051560922
2024-05-01,Gabon,0.7178915051560922
2024-06-01,Gabon,0.7178915051560922
2024-07-01,Gabon,0.7178915051560922
2024-08-01,Gabon,0.7178915051560922
2024-09-01,Gabon,0.7178915051560922
2024-10-01,Gabon,0.7178915051560922
2024-11-01,Gabon,0.7178915051560922
2024-12-01,Gabon,0.7178915051560922
2025-01-01,Gabon,0.8248843668044469
2025-02-01,Gabon,0.8248843668044469
2025-03-01,Gabon,0.8248843668044469
2025-04-01,Gabon,0.8252465966815196
2023-01-01,Gambia,0.6846815511339148
2023-02-01,Gambia,0.6846815511339148
2023-03-01,Gambia,0.6846815511339148
2023-04-01,Gambia,0.6918751547654326
2023-05-01,Gambia,0.6918751547654326
2023-06-01,Gambia,0.6918751547654326
2023-07-01,Gambia,0.7011270593645368
2023-08-01,Gambia,0.7011270593645368
2023-09-01,Gambia,0.7011270593645368
2023-10-01,Gambia,0.7043393973960312
2023-11-01,Gambia,0.7043393973960312
2023-12-01,Gambia,0.7043393973960312
2024-01-01,Gambia,0.7178915051560922
2024-02-01,Gambia,0.7178915051560922
2024-03-01,Gambia,0.7178915051560922
2024-04-01,Gambia,0.7178915051560922
2024-05-01,Gambia,0.7178915051560922
2024-06-01,Gambia,0.7178915051560922
2024-07-01,Gambia,0.7178915051560922
2024-08-01,Gambia,0.7178915051560922
2024-09-01,Gambia,0.7178915051560922
2024-10-01,Gambia,0.7178915051560922
2024-11-01,Gambia,0.7178915051560922
2024-12-01,Gambia,0.7178915051560922
2025-01-01,Gambia,0.8248843668044469
2025-02-01,Gambia,0.8248843668044469
2025-03-01,Gambia,0.8248843668044469
2025-04-01,Gambia,0.8252465966815196
2023-01-01,Georgia,1.1257784033899338
2023-02-01,Georgia,1.1257784033899338
2023-03-01,Georgia,1.1257784033899338
2023-04-01,Georgia,1.1329572390836287
2023-05-01,Georgia,1.1329572390836287
2023-06-01,Georgia,1.1329572390836287
2023-07-01,Georgia,1.1436831524408688
2023-08-01,Georgia,1.1436831524408688
2023-09-01,Georgia,1.1436831524408688
2023-10-01,Georgia,1.1425040202964862
2023-11-01,Georgia,1.1425040202964862
2023-12-01,Georgia,1.1425040202964862
2024-01-01,Georgia,1.157014486130669
2024-02-01,Georgia,1.157014486130669
2024-03-01,Georgia,1.157014486130669
2024-04-01,Georgia,1.157014486130669
2024-05-01,Georgia,1.157014486130669
2024-06-01,Georgia,1.157014486130669
2024-07-01,Georgia,1.157014486130669
2024-08-01,Georgia,1.157014486130669
2024-09-01,Georgia,1.157014486130669
2024-10-01,Georgia,1.157014486130669
2024-11-01,Georgia,1.157014486130669
2024-12-01,Georgia,1.157014486130669
2025-01-01,Georgia,0.7531689080114307
2025-02-01,Georgia,0.7531689080114307
2025-03-01,Georgia,0.7531689080114307
2025-04-01,Georgia,0.7529736545321073
